"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"RS";"TUPARENDI";"Presidente";"2";"Não eleito";"3505";"0";"5884";"59,57"
"RS";"TURUÇU";"Presidente";"2";"Não eleito";"1487";"0";"2560";"58,09"
"RS";"UBIRETAMA";"Presidente";"2";"Não eleito";"986";"0";"1573";"62,68"
"RS";"UNIÃO DA SERRA";"Presidente";"2";"Não eleito";"748";"0";"1156";"64,71"
"RS";"UNISTALDA";"Presidente";"2";"Não eleito";"917";"0";"1798";"51"
"RS";"URUGUAIANA";"Presidente";"2";"Não eleito";"33806";"0";"62938";"53,71"
"RS";"VACARIA";"Presidente";"2";"Não eleito";"24692";"0";"34379";"71,82"
"RS";"VALE DO SOL";"Presidente";"2";"Não eleito";"3442";"0";"6976";"49,34"
"RS";"VALE REAL";"Presidente";"2";"Não eleito";"2156";"0";"3572";"60,36"
"RS";"VALE VERDE";"Presidente";"2";"Não eleito";"1171";"0";"2201";"53,2"
"RS";"VANINI";"Presidente";"2";"Não eleito";"847";"0";"1482";"57,15"
"RS";"VENÂNCIO AIRES";"Presidente";"2";"Não eleito";"20906";"0";"42425";"49,28"
"RS";"VERA CRUZ";"Presidente";"2";"Não eleito";"7728";"0";"15453";"50,01"
"RS";"VERANÓPOLIS";"Presidente";"2";"Não eleito";"11503";"0";"14402";"79,87"
"RS";"VESPASIANO CORRÊA";"Presidente";"2";"Não eleito";"1224";"0";"1732";"70,67"
"RS";"VIADUTOS";"Presidente";"2";"Não eleito";"2095";"0";"3533";"59,3"
"RS";"VIAMÃO";"Presidente";"2";"Não eleito";"58641";"0";"123957";"47,31"
"RS";"VICENTE DUTRA";"Presidente";"2";"Não eleito";"1552";"0";"3128";"49,62"
"RS";"VICTOR GRAEFF";"Presidente";"2";"Não eleito";"1284";"0";"2186";"58,74"
"RS";"VILA FLORES";"Presidente";"2";"Não eleito";"1907";"0";"2529";"75,41"
"RS";"VILA LÂNGARO";"Presidente";"2";"Não eleito";"1001";"0";"1697";"58,99"
"RS";"VILA MARIA";"Presidente";"2";"Não eleito";"1804";"0";"2939";"61,38"
"RS";"VILA NOVA DO SUL";"Presidente";"2";"Não eleito";"1279";"0";"2622";"48,78"
"RS";"VISTA ALEGRE";"Presidente";"2";"Não eleito";"781";"0";"2061";"37,89"
"RS";"VISTA ALEGRE DO PRATA";"Presidente";"2";"Não eleito";"788";"0";"1138";"69,24"
"RS";"VISTA GAÚCHA";"Presidente";"2";"Não eleito";"882";"0";"2007";"43,95"
"RS";"VITÓRIA DAS MISSÕES";"Presidente";"2";"Não eleito";"1135";"0";"2578";"44,03"
"RS";"WESTFALIA";"Presidente";"2";"Não eleito";"933";"0";"2178";"42,84"
"RS";"XANGRI-LÁ";"Presidente";"2";"Não eleito";"4724";"0";"7439";"63,5"
"SC";"ABDON BATISTA";"Presidente";"2";"Não eleito";"1012";"0";"1935";"52,3"
"SC";"ABELARDO LUZ";"Presidente";"2";"Não eleito";"5194";"0";"9651";"53,82"
"SC";"AGROLÂNDIA";"Presidente";"2";"Não eleito";"3778";"0";"6311";"59,86"
"SC";"AGRONÔMICA";"Presidente";"2";"Não eleito";"2109";"0";"3264";"64,61"
"SC";"ÁGUA DOCE";"Presidente";"2";"Não eleito";"2652";"0";"4216";"62,9"
"SC";"ÁGUAS DE CHAPECÓ";"Presidente";"2";"Não eleito";"1456";"0";"3627";"40,14"
"SC";"ÁGUAS FRIAS";"Presidente";"2";"Não eleito";"958";"0";"1940";"49,38"
"SC";"ÁGUAS MORNAS";"Presidente";"2";"Não eleito";"2826";"0";"4505";"62,73"
"SC";"ALFREDO WAGNER";"Presidente";"2";"Não eleito";"3874";"0";"6363";"60,88"
"SC";"ALTO BELA VISTA";"Presidente";"2";"Não eleito";"924";"0";"1544";"59,84"
"SC";"ANCHIETA";"Presidente";"2";"Não eleito";"1710";"0";"4032";"42,41"
"SC";"ANGELINA";"Presidente";"2";"Não eleito";"2076";"0";"4165";"49,84"
"SC";"ANITA GARIBALDI";"Presidente";"2";"Não eleito";"2312";"0";"5346";"43,25"
"SC";"ANITÁPOLIS";"Presidente";"2";"Não eleito";"1206";"0";"2316";"52,07"
"SC";"ANTÔNIO CARLOS";"Presidente";"2";"Não eleito";"3999";"0";"5809";"68,84"
"SC";"APIÚNA";"Presidente";"2";"Não eleito";"4051";"0";"6109";"66,31"
"SC";"ARABUTÃ";"Presidente";"2";"Não eleito";"1766";"0";"3121";"56,58"
"SC";"ARAQUARI";"Presidente";"2";"Não eleito";"6174";"0";"12275";"50,3"
"SC";"ARARANGUÁ";"Presidente";"2";"Não eleito";"20538";"0";"37168";"55,26"
"SC";"ARMAZÉM";"Presidente";"2";"Não eleito";"3124";"0";"5176";"60,36"
"SC";"ARROIO TRINTA";"Presidente";"2";"Não eleito";"1693";"0";"2508";"67,5"
"SC";"ARVOREDO";"Presidente";"2";"Não eleito";"861";"0";"1796";"47,94"
"SC";"ASCURRA";"Presidente";"2";"Não eleito";"3825";"0";"4974";"76,9"
"SC";"ATALANTA";"Presidente";"2";"Não eleito";"1589";"0";"2392";"66,43"
"SC";"AURORA";"Presidente";"2";"Não eleito";"2413";"0";"3991";"60,46"
"SC";"BALNEÁRIO ARROIO DO SILVA";"Presidente";"2";"Não eleito";"3481";"0";"6538";"53,24"
"SC";"BALNEÁRIO BARRA DO SUL";"Presidente";"2";"Não eleito";"3306";"0";"5868";"56,34"
"SC";"BALNEÁRIO CAMBORIÚ";"Presidente";"2";"Não eleito";"48410";"0";"63810";"75,87"
"SC";"BALNEÁRIO GAIVOTA";"Presidente";"2";"Não eleito";"2590";"0";"5304";"48,83"
"SC";"BALNEÁRIO PIÇARRAS";"Presidente";"2";"Não eleito";"6591";"0";"9890";"66,64"
"SC";"BALNEÁRIO RINCÃO";"Presidente";"2";"Não eleito";"4012";"0";"7526";"53,31"
"SC";"BANDEIRANTE";"Presidente";"2";"Não eleito";"983";"0";"2233";"44,02"
"SC";"BARRA BONITA";"Presidente";"2";"Não eleito";"726";"0";"1495";"48,56"
"SC";"BARRA VELHA";"Presidente";"2";"Não eleito";"8836";"0";"13533";"65,29"
"SC";"BELA VISTA DO TOLDO";"Presidente";"2";"Não eleito";"2210";"0";"4021";"54,96"
"SC";"BELMONTE";"Presidente";"2";"Não eleito";"906";"0";"1858";"48,76"
"SC";"BENEDITO NOVO";"Presidente";"2";"Não eleito";"5622";"0";"6762";"83,14"
"SC";"BIGUAÇU";"Presidente";"2";"Não eleito";"21567";"0";"34183";"63,09"
"SC";"BLUMENAU";"Presidente";"2";"Não eleito";"145111";"606";"187980";"77,52"
"SC";"BOCAINA DO SUL";"Presidente";"2";"Não eleito";"1161";"0";"2432";"47,74"
"SC";"BOM JARDIM DA SERRA";"Presidente";"2";"Não eleito";"1425";"0";"2772";"51,41"
"SC";"BOM JESUS";"Presidente";"2";"Não eleito";"783";"0";"1852";"42,28"
"SC";"BOM JESUS DO OESTE";"Presidente";"2";"Não eleito";"705";"0";"1573";"44,82"
"SC";"BOM RETIRO";"Presidente";"2";"Não eleito";"2935";"0";"5202";"56,42"
"SC";"BOMBINHAS";"Presidente";"2";"Não eleito";"5279";"0";"8194";"64,43"
"SC";"BOTUVERÁ";"Presidente";"2";"Não eleito";"2273";"0";"3331";"68,24"
"SC";"BRAÇO DO NORTE";"Presidente";"2";"Não eleito";"13602";"0";"18480";"73,6"
"SC";"BRAÇO DO TROMBUDO";"Presidente";"2";"Não eleito";"1917";"0";"2576";"74,42"
"SC";"BRUNÓPOLIS";"Presidente";"2";"Não eleito";"1090";"0";"2182";"49,95"
"SC";"BRUSQUE";"Presidente";"2";"Não eleito";"55110";"0";"67190";"82,02"
"SC";"CAÇADOR";"Presidente";"2";"Não eleito";"22078";"0";"38891";"56,77"
"SC";"CAIBI";"Presidente";"2";"Não eleito";"2027";"0";"3942";"51,42"
"SC";"CALMON";"Presidente";"2";"Não eleito";"969";"0";"2276";"42,57"
"SC";"CAMBORIÚ";"Presidente";"2";"Não eleito";"18197";"0";"29495";"61,7"
"SC";"CAMPO ALEGRE";"Presidente";"2";"Não eleito";"5774";"0";"7446";"77,54"
"SC";"CAMPO BELO DO SUL";"Presidente";"2";"Não eleito";"2387";"0";"4758";"50,17"
"SC";"CAMPO ERÊ";"Presidente";"2";"Não eleito";"2371";"0";"5472";"43,33"
"SC";"CAMPOS NOVOS";"Presidente";"2";"Não eleito";"12512";"0";"19512";"64,12"
"SC";"CANELINHA";"Presidente";"2";"Não eleito";"4817";"0";"7013";"68,69"
"SC";"CANOINHAS";"Presidente";"2";"Não eleito";"22218";"0";"32207";"68,99"
"SC";"CAPÃO ALTO";"Presidente";"2";"Não eleito";"1445";"0";"2234";"64,68"
"SC";"CAPINZAL";"Presidente";"2";"Não eleito";"8161";"0";"12829";"63,61"
"SC";"CAPIVARI DE BAIXO";"Presidente";"2";"Não eleito";"5989";"0";"13280";"45,1"
"SC";"CATANDUVAS";"Presidente";"2";"Não eleito";"3385";"0";"5895";"57,42"
"SC";"CAXAMBU DO SUL";"Presidente";"2";"Não eleito";"1486";"0";"3513";"42,3"
"SC";"CELSO RAMOS";"Presidente";"2";"Não eleito";"833";"0";"1925";"43,27"
"SC";"CERRO NEGRO";"Presidente";"2";"Não eleito";"946";"0";"2373";"39,87"
"SC";"CHAPADÃO DO LAGEADO";"Presidente";"2";"Não eleito";"1061";"0";"1982";"53,53"
"SC";"CHAPECÓ";"Presidente";"2";"Não eleito";"62113";"0";"110867";"56,02"
"SC";"COCAL DO SUL";"Presidente";"2";"Não eleito";"6903";"0";"10339";"66,77"
"SC";"CONCÓRDIA";"Presidente";"2";"Não eleito";"29087";"0";"44138";"65,9"
"SC";"CORDILHEIRA ALTA";"Presidente";"2";"Não eleito";"1300";"0";"3061";"42,47"
"SC";"CORONEL FREITAS";"Presidente";"2";"Não eleito";"3661";"0";"6806";"53,79"
"SC";"CORONEL MARTINS";"Presidente";"2";"Não eleito";"790";"0";"1727";"45,74"
"SC";"CORREIA PINTO";"Presidente";"2";"Não eleito";"4833";"0";"9269";"52,14"
"SC";"CORUPÁ";"Presidente";"2";"Não eleito";"6529";"0";"9366";"69,71"
"SC";"CRICIÚMA";"Presidente";"2";"Não eleito";"75063";"0";"110243";"68,09"
"SC";"CUNHA PORÃ";"Presidente";"2";"Não eleito";"4395";"0";"7101";"61,89"
"SC";"CUNHATAÍ";"Presidente";"2";"Não eleito";"696";"0";"1437";"48,43"
"SC";"CURITIBANOS";"Presidente";"2";"Não eleito";"14268";"0";"22486";"63,45"
"SC";"DESCANSO";"Presidente";"2";"Não eleito";"2938";"0";"5864";"50,1"
"SC";"DIONÍSIO CERQUEIRA";"Presidente";"2";"Não eleito";"4392";"0";"8577";"51,21"
"SC";"DONA EMMA";"Presidente";"2";"Não eleito";"1359";"0";"2459";"55,27"
"SC";"DOUTOR PEDRINHO";"Presidente";"2";"Não eleito";"1822";"0";"2342";"77,8"
"SC";"ENTRE RIOS";"Presidente";"2";"Não eleito";"613";"0";"2105";"29,12"
"SC";"ERMO";"Presidente";"2";"Não eleito";"1368";"0";"2234";"61,24"
"SC";"ERVAL VELHO";"Presidente";"2";"Não eleito";"2022";"0";"3087";"65,5"
"SC";"FAXINAL DOS GUEDES";"Presidente";"2";"Não eleito";"2545";"0";"6988";"36,42"
"SC";"FLOR DO SERTÃO";"Presidente";"2";"Não eleito";"467";"0";"1289";"36,23"
"SC";"FLORIANÓPOLIS";"Presidente";"2";"Não eleito";"164824";"1894";"250615";"66,52"
"SC";"FORMOSA DO SUL";"Presidente";"2";"Não eleito";"818";"0";"1839";"44,48"
"SC";"FORQUILHINHA";"Presidente";"2";"Não eleito";"9690";"0";"14743";"65,73"
"SC";"FRAIBURGO";"Presidente";"2";"Não eleito";"13543";"0";"19999";"67,72"
"SC";"FREI ROGÉRIO";"Presidente";"2";"Não eleito";"870";"0";"1788";"48,66"
"SC";"GALVÃO";"Presidente";"2";"Não eleito";"1005";"0";"2274";"44,2"
"SC";"GAROPABA";"Presidente";"2";"Não eleito";"7572";"0";"11878";"63,75"
"SC";"GARUVA";"Presidente";"2";"Não eleito";"5130";"0";"8230";"62,33"
"SC";"GASPAR";"Presidente";"2";"Não eleito";"24823";"0";"34136";"72,72"
"SC";"GOVERNADOR CELSO RAMOS";"Presidente";"2";"Não eleito";"6753";"0";"9249";"73,01"
"SC";"GRÃO-PARÁ";"Presidente";"2";"Não eleito";"2992";"0";"4729";"63,27"
"SC";"GRAVATAL";"Presidente";"2";"Não eleito";"4907";"0";"6930";"70,81"
"SC";"GUABIRUBA";"Presidente";"2";"Não eleito";"9454";"0";"11926";"79,27"
"SC";"GUARACIABA";"Presidente";"2";"Não eleito";"3829";"0";"7283";"52,57"
"SC";"GUARAMIRIM";"Presidente";"2";"Não eleito";"13785";"0";"21623";"63,75"
"SC";"GUARUJÁ DO SUL";"Presidente";"2";"Não eleito";"1699";"0";"3208";"52,96"
"SC";"GUATAMBÚ";"Presidente";"2";"Não eleito";"1777";"0";"4028";"44,12"
"SC";"HERVAL D'OESTE";"Presidente";"2";"Não eleito";"8616";"0";"13051";"66,02"
"SC";"IBIAM";"Presidente";"2";"Não eleito";"866";"0";"1502";"57,66"
"SC";"IBICARÉ";"Presidente";"2";"Não eleito";"1626";"0";"2446";"66,48"
"SC";"IBIRAMA";"Presidente";"2";"Não eleito";"7401";"0";"11129";"66,5"
"SC";"IÇARA";"Presidente";"2";"Não eleito";"16944";"0";"30407";"55,72"
"SC";"ILHOTA";"Presidente";"2";"Não eleito";"5638";"0";"8110";"69,52"
"SC";"IMARUÍ";"Presidente";"2";"Não eleito";"3276";"0";"7391";"44,32"
"SC";"IMBITUBA";"Presidente";"2";"Não eleito";"13253";"0";"24509";"54,07"
"SC";"IMBUIA";"Presidente";"2";"Não eleito";"1929";"0";"3866";"49,9"
"SC";"INDAIAL";"Presidente";"2";"Não eleito";"25350";"0";"32992";"76,84"
"SC";"IOMERÊ";"Presidente";"2";"Não eleito";"1436";"0";"2293";"62,63"
"SC";"IPIRA";"Presidente";"2";"Não eleito";"1565";"0";"3067";"51,03"
"SC";"IPORÃ DO OESTE";"Presidente";"2";"Não eleito";"3178";"0";"5790";"54,89"
"SC";"IPUAÇU";"Presidente";"2";"Não eleito";"1265";"0";"3854";"32,82"
"SC";"IPUMIRIM";"Presidente";"2";"Não eleito";"2500";"0";"4829";"51,77"
"SC";"IRACEMINHA";"Presidente";"2";"Não eleito";"1494";"0";"2959";"50,49"
"SC";"IRANI";"Presidente";"2";"Não eleito";"2830";"0";"5959";"47,49"
"SC";"IRATI";"Presidente";"2";"Não eleito";"795";"0";"1500";"53"
"SC";"IRINEÓPOLIS";"Presidente";"2";"Não eleito";"3149";"0";"6295";"50,02"
"SC";"ITÁ";"Presidente";"2";"Não eleito";"2349";"0";"4472";"52,53"
"SC";"ITAIÓPOLIS";"Presidente";"2";"Não eleito";"7681";"0";"12433";"61,78"
"SC";"ITAJAÍ";"Presidente";"2";"Não eleito";"73269";"0";"103951";"70,48"
"SC";"ITAPEMA";"Presidente";"2";"Não eleito";"18782";"0";"25518";"73,6"
"SC";"ITAPIRANGA";"Presidente";"2";"Não eleito";"6248";"0";"9550";"65,42"
"SC";"ITAPOÁ";"Presidente";"2";"Não eleito";"4945";"0";"8260";"59,87"
"SC";"ITUPORANGA";"Presidente";"2";"Não eleito";"9661";"0";"14654";"65,93"
"SC";"JABORÁ";"Presidente";"2";"Não eleito";"1763";"0";"3064";"57,54"
"SC";"JACINTO MACHADO";"Presidente";"2";"Não eleito";"4918";"0";"7316";"67,22"
"SC";"JAGUARUNA";"Presidente";"2";"Não eleito";"5602";"0";"10835";"51,7"
"SC";"JARAGUÁ DO SUL";"Presidente";"2";"Não eleito";"62397";"0";"89561";"69,67"
"SC";"JARDINÓPOLIS";"Presidente";"2";"Não eleito";"685";"0";"1221";"56,1"
"SC";"JOAÇABA";"Presidente";"2";"Não eleito";"12104";"0";"16943";"71,44"
"SC";"JOINVILLE";"Presidente";"2";"Não eleito";"200780";"563";"302905";"66,47"
"SC";"JOSÉ BOITEUX";"Presidente";"2";"Não eleito";"1756";"0";"3068";"57,24"
"SC";"JUPIÁ";"Presidente";"2";"Não eleito";"672";"0";"1584";"42,42"
"SC";"LACERDÓPOLIS";"Presidente";"2";"Não eleito";"1102";"0";"1675";"65,79"
"SC";"LAGES";"Presidente";"2";"Não eleito";"55525";"0";"92484";"60,04"
"SC";"LAGUNA";"Presidente";"2";"Não eleito";"13495";"0";"25625";"52,66"
"SC";"LAJEADO GRANDE";"Presidente";"2";"Não eleito";"618";"0";"1291";"47,87"
"SC";"LAURENTINO";"Presidente";"2";"Não eleito";"2928";"0";"4462";"65,62"
"SC";"LAURO MÜLLER";"Presidente";"2";"Não eleito";"7241";"0";"9669";"74,89"
"SC";"LEBON RÉGIS";"Presidente";"2";"Não eleito";"2631";"0";"6600";"39,86"
"SC";"LEOBERTO LEAL";"Presidente";"2";"Não eleito";"1229";"0";"2526";"48,65"
"SC";"LINDÓIA DO SUL";"Presidente";"2";"Não eleito";"1804";"0";"3084";"58,5"
"SC";"LONTRAS";"Presidente";"2";"Não eleito";"4326";"0";"6491";"66,65"
"SC";"LUIZ ALVES";"Presidente";"2";"Não eleito";"5513";"0";"7078";"77,89"
"SC";"LUZERNA";"Presidente";"2";"Não eleito";"2938";"0";"4059";"72,38"
"SC";"MACIEIRA";"Presidente";"2";"Não eleito";"754";"0";"1466";"51,43"
"SC";"MAFRA";"Presidente";"2";"Não eleito";"24376";"0";"33325";"73,15"
"SC";"MAJOR GERCINO";"Presidente";"2";"Não eleito";"1406";"0";"2294";"61,29"
"SC";"MAJOR VIEIRA";"Presidente";"2";"Não eleito";"2774";"0";"4656";"59,58"
"SC";"MARACAJÁ";"Presidente";"2";"Não eleito";"2417";"0";"4659";"51,88"
"SC";"MARAVILHA";"Presidente";"2";"Não eleito";"7783";"0";"14232";"54,69"
"SC";"MAREMA";"Presidente";"2";"Não eleito";"780";"0";"1734";"44,98"
"SC";"MASSARANDUBA";"Presidente";"2";"Não eleito";"7494";"0";"10154";"73,8"
"SC";"MATOS COSTA";"Presidente";"2";"Não eleito";"742";"0";"1648";"45,02"
"SC";"MELEIRO";"Presidente";"2";"Não eleito";"3407";"0";"4807";"70,88"
"SC";"MIRIM DOCE";"Presidente";"2";"Não eleito";"1071";"0";"1846";"58,02"
"SC";"MODELO";"Presidente";"2";"Não eleito";"1343";"0";"2770";"48,48"
"SC";"MONDAÍ";"Presidente";"2";"Não eleito";"3084";"0";"6091";"50,63"
"SC";"MONTE CARLO";"Presidente";"2";"Não eleito";"3030";"0";"5227";"57,97"
"SC";"MONTE CASTELO";"Presidente";"2";"Não eleito";"2908";"0";"5120";"56,8"
"SC";"MORRO DA FUMAÇA";"Presidente";"2";"Não eleito";"7125";"0";"10471";"68,05"
"SC";"MORRO GRANDE";"Presidente";"2";"Não eleito";"1637";"0";"2379";"68,81"
"SC";"NAVEGANTES";"Presidente";"2";"Não eleito";"20648";"0";"31684";"65,17"
"SC";"NOVA ERECHIM";"Presidente";"2";"Não eleito";"1911";"0";"3132";"61,02"
"SC";"NOVA ITABERABA";"Presidente";"2";"Não eleito";"1512";"0";"3260";"46,38"
"SC";"NOVA TRENTO";"Presidente";"2";"Não eleito";"5761";"0";"8293";"69,47"
"SC";"NOVA VENEZA";"Presidente";"2";"Não eleito";"6397";"0";"9613";"66,55"
"SC";"NOVO HORIZONTE";"Presidente";"2";"Não eleito";"966";"0";"1965";"49,16"
"SC";"ORLEANS";"Presidente";"2";"Não eleito";"11568";"0";"14684";"78,78"
"SC";"OTACÍLIO COSTA";"Presidente";"2";"Não eleito";"6176";"0";"9693";"63,72"
"SC";"OURO";"Presidente";"2";"Não eleito";"3271";"0";"4905";"66,69"
"SC";"OURO VERDE";"Presidente";"2";"Não eleito";"943";"0";"1663";"56,7"
"SC";"PAIAL";"Presidente";"2";"Não eleito";"670";"0";"1427";"46,95"
"SC";"PAINEL";"Presidente";"2";"Não eleito";"941";"0";"1959";"48,03"
"SC";"PALHOÇA";"Presidente";"2";"Não eleito";"48851";"0";"77292";"63,2"
"SC";"PALMA SOLA";"Presidente";"2";"Não eleito";"1645";"0";"4491";"36,63"
"SC";"PALMEIRA";"Presidente";"2";"Não eleito";"1346";"0";"2198";"61,24"
"SC";"PALMITOS";"Presidente";"2";"Não eleito";"5460";"0";"10149";"53,8"
"SC";"PAPANDUVA";"Presidente";"2";"Não eleito";"6103";"0";"11451";"53,3"
"SC";"PARAÍSO";"Presidente";"2";"Não eleito";"1295";"0";"2879";"44,98"
"SC";"PASSO DE TORRES";"Presidente";"2";"Não eleito";"2136";"0";"3812";"56,03"
"SC";"PASSOS MAIA";"Presidente";"2";"Não eleito";"1083";"0";"2529";"42,82"
"SC";"PAULO LOPES";"Presidente";"2";"Não eleito";"2582";"0";"4453";"57,98"
"SC";"PEDRAS GRANDES";"Presidente";"2";"Não eleito";"2144";"0";"3196";"67,08"
"SC";"PENHA";"Presidente";"2";"Não eleito";"9383";"0";"13626";"68,86"
"SC";"PERITIBA";"Presidente";"2";"Não eleito";"1515";"0";"2340";"64,74"
"SC";"PESCARIA BRAVA";"Presidente";"2";"Não eleito";"2564";"0";"5717";"44,85"
"SC";"PETROLÂNDIA";"Presidente";"2";"Não eleito";"2439";"0";"4276";"57,04"
"SC";"PINHALZINHO";"Presidente";"2";"Não eleito";"6014";"0";"11157";"53,9"
"SC";"PINHEIRO PRETO";"Presidente";"2";"Não eleito";"1373";"0";"2145";"64,01"
"SC";"PIRATUBA";"Presidente";"2";"Não eleito";"2119";"0";"3584";"59,12"
"SC";"PLANALTO ALEGRE";"Presidente";"2";"Não eleito";"1012";"0";"2361";"42,86"
"SC";"POMERODE";"Presidente";"2";"Não eleito";"14006";"0";"18012";"77,76"
"SC";"PONTE ALTA";"Presidente";"2";"Não eleito";"1773";"0";"3046";"58,21"
"SC";"PONTE ALTA DO NORTE";"Presidente";"2";"Não eleito";"1140";"0";"2003";"56,91"
"SC";"PONTE SERRADA";"Presidente";"2";"Não eleito";"2893";"0";"6563";"44,08"
"SC";"PORTO BELO";"Presidente";"2";"Não eleito";"6201";"0";"8605";"72,06"
"SC";"PORTO UNIÃO";"Presidente";"2";"Não eleito";"11874";"0";"18715";"63,45"
"SC";"POUSO REDONDO";"Presidente";"2";"Não eleito";"5719";"0";"8757";"65,31"
"SC";"PRAIA GRANDE";"Presidente";"2";"Não eleito";"2710";"0";"4653";"58,24"
"SC";"PRESIDENTE CASTELLO BRANCO";"Presidente";"2";"Não eleito";"932";"0";"1312";"71,04"
"SC";"PRESIDENTE GETÚLIO";"Presidente";"2";"Não eleito";"6229";"0";"9704";"64,19"
"SC";"PRESIDENTE NEREU";"Presidente";"2";"Não eleito";"1086";"0";"1701";"63,84"
"SC";"PRINCESA";"Presidente";"2";"Não eleito";"1012";"0";"2048";"49,41"
"SC";"QUILOMBO";"Presidente";"2";"Não eleito";"3428";"0";"6799";"50,42"
"SC";"RANCHO QUEIMADO";"Presidente";"2";"Não eleito";"1397";"0";"2239";"62,39"
"SC";"RIO DAS ANTAS";"Presidente";"2";"Não eleito";"3184";"0";"4297";"74,1"
"SC";"RIO DO CAMPO";"Presidente";"2";"Não eleito";"2787";"0";"4226";"65,95"
"SC";"RIO DO OESTE";"Presidente";"2";"Não eleito";"2734";"0";"4746";"57,61"
"SC";"RIO DO SUL";"Presidente";"2";"Não eleito";"27964";"0";"38170";"73,26"
"SC";"RIO DOS CEDROS";"Presidente";"2";"Não eleito";"5126";"0";"6755";"75,88"
"SC";"RIO FORTUNA";"Presidente";"2";"Não eleito";"2603";"0";"3756";"69,3"
"SC";"RIO NEGRINHO";"Presidente";"2";"Não eleito";"18466";"0";"24132";"76,52"
"SC";"RIO RUFINO";"Presidente";"2";"Não eleito";"972";"0";"1778";"54,67"
"SC";"RIQUEZA";"Presidente";"2";"Não eleito";"1376";"0";"3155";"43,61"
"SC";"RODEIO";"Presidente";"2";"Não eleito";"5730";"0";"7254";"78,99"
"SC";"ROMELÂNDIA";"Presidente";"2";"Não eleito";"1357";"0";"3317";"40,91"
"SC";"SALETE";"Presidente";"2";"Não eleito";"2885";"0";"4783";"60,32"
"SC";"SALTINHO";"Presidente";"2";"Não eleito";"962";"0";"2561";"37,56"
"SC";"SALTO VELOSO";"Presidente";"2";"Não eleito";"1792";"0";"2927";"61,22"
"SC";"SANGÃO";"Presidente";"2";"Não eleito";"3899";"0";"6353";"61,37"
"SC";"SANTA CECÍLIA";"Presidente";"2";"Não eleito";"6006";"0";"9144";"65,68"
"SC";"SANTA HELENA";"Presidente";"2";"Não eleito";"840";"0";"1863";"45,09"
"SC";"SANTA ROSA DE LIMA";"Presidente";"2";"Não eleito";"973";"0";"1627";"59,8"
"SC";"SANTA ROSA DO SUL";"Presidente";"2";"Não eleito";"2692";"0";"5315";"50,65"
"SC";"SANTA TEREZINHA";"Presidente";"2";"Não eleito";"3162";"0";"5379";"58,78"
"SC";"SANTA TEREZINHA DO PROGRESSO";"Presidente";"2";"Não eleito";"739";"0";"1944";"38,01"
"SC";"SANTIAGO DO SUL";"Presidente";"2";"Não eleito";"636";"0";"1182";"53,81"
"SC";"SANTO AMARO DA IMPERATRIZ";"Presidente";"2";"Não eleito";"8526";"0";"13296";"64,12"
"SC";"SÃO BENTO DO SUL";"Presidente";"2";"Não eleito";"35555";"0";"48291";"73,63"
"SC";"SÃO BERNARDINO";"Presidente";"2";"Não eleito";"655";"0";"1924";"34,04"
"SC";"SÃO BONIFÁCIO";"Presidente";"2";"Não eleito";"1549";"0";"2222";"69,71"
"SC";"SÃO CARLOS";"Presidente";"2";"Não eleito";"3712";"0";"6542";"56,74"
"SC";"SÃO CRISTÓVÃO DO SUL";"Presidente";"2";"Não eleito";"1649";"0";"2503";"65,88"
"SC";"SÃO DOMINGOS";"Presidente";"2";"Não eleito";"2813";"0";"5836";"48,2"
"SC";"SÃO FRANCISCO DO SUL";"Presidente";"2";"Não eleito";"15987";"0";"25044";"63,84"
"SC";"SÃO JOÃO BATISTA";"Presidente";"2";"Não eleito";"11814";"0";"15375";"76,84"
"SC";"SÃO JOÃO DO ITAPERIÚ";"Presidente";"2";"Não eleito";"1763";"0";"2526";"69,79"
"SC";"SÃO JOÃO DO OESTE";"Presidente";"2";"Não eleito";"2832";"0";"4332";"65,37"
"SC";"SÃO JOÃO DO SUL";"Presidente";"2";"Não eleito";"3349";"0";"5209";"64,29"
"SC";"SÃO JOAQUIM";"Presidente";"2";"Não eleito";"9314";"0";"15065";"61,83"
"SC";"SÃO JOSÉ";"Presidente";"2";"Não eleito";"76117";"0";"116518";"65,33"
"SC";"SÃO JOSÉ DO CEDRO";"Presidente";"2";"Não eleito";"5079";"0";"8797";"57,74"
"SC";"SÃO JOSÉ DO CERRITO";"Presidente";"2";"Não eleito";"2355";"0";"5655";"41,64"
"SC";"SÃO LOURENÇO DO OESTE";"Presidente";"2";"Não eleito";"7394";"0";"14237";"51,94"
"SC";"SÃO LUDGERO";"Presidente";"2";"Não eleito";"4602";"0";"6860";"67,08"
"SC";"SÃO MARTINHO";"Presidente";"2";"Não eleito";"1787";"0";"2690";"66,43"
"SC";"SÃO MIGUEL DA BOA VISTA";"Presidente";"2";"Não eleito";"561";"0";"1417";"39,59"
"SC";"SÃO MIGUEL DO OESTE";"Presidente";"2";"Não eleito";"12453";"0";"22197";"56,1"
"SC";"SÃO PEDRO DE ALCÂNTARA";"Presidente";"2";"Não eleito";"1931";"0";"2906";"66,45"
"SC";"SAUDADES";"Presidente";"2";"Não eleito";"3470";"0";"6229";"55,71"
